"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Sobrepeso","Sim","Sim","Maceió","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",22824.963015997
"Abaixo do peso","Não","Não","Maceió","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",22824.963015997
"Sobrepeso","Sim","Sim","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",15032.7667165725
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",43472.1505472006
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",119351.429251005
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",14317.1570607745
"Sobrepeso","Sim","Sim","Curitiba","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",28190.3252523619
"Abaixo do peso","Não","Não","Curitiba","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",21494.6787840429
"Eutrofia","Não","Sim","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",60324.8497382434
"Abaixo do peso","Não","Não","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",17460.5983183131
"Eutrofia","Não","Sim","Goiânia","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",30841.0643034995
"Abaixo do peso","Não","Não","Boa Vista","25 a 39 anos","Até 1/2 SM","Rural","Homem","Superior completo",358.008595635244
"Abaixo do peso","Não","Não","São Luís","25 a 39 anos","Até 1/2 SM","Rural","Homem","Superior completo",4859.74606833844
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","1 até 2 SM","Rural","Homem","Superior completo",5057.6946808322
"Abaixo do peso","Não","Não","Florianópolis","25 a 39 anos","Mais de 3 SM","Rural","Homem","Superior completo",1086.54745805645
"Eutrofia","Não","Sim","Boa Vista","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Superior completo",4118.08779438528
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Superior completo",7746.45394149529
"Abaixo do peso","Não","Não","Cuiabá","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Superior completo",10599.8055225804
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",9528.84710345708
"Eutrofia","Não","Sim","Manaus","25 a 39 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",29202.1068848418
"Abaixo do peso","Não","Não","Aracaju","25 a 39 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",11224.1090196526
"Sobrepeso","Sim","Sim","Salvador","25 a 39 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",81583.8577890281
"Eutrofia","Não","Sim","Macapá","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",4419.4300600487
"Abaixo do peso","Não","Não","São Luís","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",19242.945994262
"Abaixo do peso","Não","Não","Salvador","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",46514.7346769847
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Superior completo",4680.50294004041
"Abaixo do peso","Não","Não","Rio Branco","18 a 24 anos","1 até 2 SM","Urbano","Mulher","Superior completo",82941.8507730636
"Abaixo do peso","Não","Não","Macapá","18 a 24 anos","1 até 2 SM","Urbano","Mulher","Superior completo",6427.43851994887
"Sobrepeso","Sim","Sim","João Pessoa","18 a 24 anos","1 até 2 SM","Urbano","Mulher","Superior completo",84835.5779721393
"Sobrepeso","Sim","Sim","Rio Branco","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",7054.64198378172
"Eutrofia","Não","Sim","Rio Branco","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",57984.3248523685
"Sobrepeso","Sim","Sim","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",10933.3385072598
"Eutrofia","Não","Sim","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",46462.6962599344
"Abaixo do peso","Não","Não","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",39943.6573953548
"Abaixo do peso","Não","Não","Boa Vista","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",16907.3051836756
"Abaixo do peso","Não","Não","Macapá","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",9270.2533618176
"Abaixo do peso","Não","Não","Natal","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",16787.4630083387
"Eutrofia","Não","Sim","Salvador","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",9931.55298646418
"Abaixo do peso","Não","Não","Belo Horizonte","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",114878.997036874
"Eutrofia","Não","Sim","Vitória","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",15532.718924973
"Abaixo do peso","Não","Não","Curitiba","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",14952.9724416866
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior completo",21535.5055701376
"Eutrofia","Não","Sim","Manaus","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior completo",10624.4967338404
"Sobrepeso","Sim","Sim","Salvador","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior completo",101350.71948305
"Eutrofia","Não","Sim","Curitiba","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior completo",89259.425707151
"Abaixo do peso","Não","Não","Florianópolis","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior completo",6060.88687727281
"Eutrofia","Não","Sim","Brasília","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior completo",4974.54721749927
"Eutrofia","Não","Sim","Recife","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Superior completo",30637.5300683001
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","2 até 3 SM","Urbano","Mulher","Superior completo",22125.6592822115
"Abaixo do peso","Não","Não","Salvador","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",43966.7232355102
"Eutrofia","Não","Sim","Belo Horizonte","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",21608.1684906498
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",73029.7379522046
"Sobrepeso","Sim","Sim","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",45706.7674232238
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",107135.877071806
"Abaixo do peso","Não","Não","Campo Grande","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",15453.6216234341
"Eutrofia","Não","Sim","Cuiabá","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior completo",18636.9573611434
"Abaixo do peso","Não","Não","Rio Branco","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Superior completo",32079.2778359117
"Abaixo do peso","Não","Não","Curitiba","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Superior completo",72640.6617896656
"Eutrofia","Não","Sim","Belém","18 a 24 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",22263.9752056791
"Sobrepeso","Sim","Sim","Belo Horizonte","18 a 24 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",99344.0712010999
"Eutrofia","Não","Sim","Florianópolis","18 a 24 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",60127.3292445483
"Abaixo do peso","Não","Não","Belém","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",92102.3197773351
"Abaixo do peso","Não","Não","Palmas","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",8787.94300485015
"Eutrofia","Não","Sim","São Luís","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",62776.3478110767
"Abaixo do peso","Não","Não","São Luís","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",94164.521716615
"Abaixo do peso","Não","Não","João Pessoa","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",32332.1409106365
"Eutrofia","Não","Sim","Recife","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",56581.709218613
"Abaixo do peso","Não","Não","Salvador","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",13950.7727647105
"Abaixo do peso","Não","Não","Belo Horizonte","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",75533.1168484959
"Sobrepeso","Sim","Sim","Vitória","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",11884.6939244828
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",76399.1954945501
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",82486.471694646
"Sobrepeso","Sim","Sim","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",142106.616854605
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",25108.7830917019
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",199052.813512324
"Abaixo do peso","Não","Não","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",73744.2285049761
"Abaixo do peso","Não","Não","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",6587.36025939871
"Eutrofia","Não","Sim","Campo Grande","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",24264.0112689486
"Abaixo do peso","Não","Não","Campo Grande","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",15453.6216234341
"Sobrepeso","Sim","Sim","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",23386.3793843937
"Eutrofia","Não","Sim","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",5031.64595036862
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",65847.1971767932
"Sobrepeso","Sim","Sim","Manaus","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",1649.05856788461
"Sobrepeso","Sim","Sim","Belém","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",17265.9470387891
"Eutrofia","Não","Sim","Belém","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",63693.4187168584
"Abaixo do peso","Não","Não","Belém","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",35186.6132508483
"Sobrepeso","Não","Sim","Macapá","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",6282.87932025834
"Abaixo do peso","Não","Não","Teresina","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",7673.5913437096
"Abaixo do peso","Não","Não","Fortaleza","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",29811.2433082346
"Eutrofia","Não","Sim","João Pessoa","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",10937.237155802
"Abaixo do peso","Não","Não","João Pessoa","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",49687.3620558831
"Abaixo do peso","Não","Não","Recife","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",45813.9493546539
"Eutrofia","Não","Sim","Maceió","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",12349.6951223858
"Sobrepeso","Sim","Sim","Salvador","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",30236.7867388414
"Obesidade grau I","Sim","Sim","Salvador","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",32068.7697816545
"Abaixo do peso","Não","Não","Salvador","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",32068.7697816545
"Eutrofia","Não","Sim","Belo Horizonte","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",51230.8487887543
"Abaixo do peso","Não","Não","Belo Horizonte","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",25615.4243943825
"Eutrofia","Não","Não","Belo Horizonte","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",5709.80649548304
"Sobrepeso","Sim","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",47042.162144676
"Obesidade grau I","Sim","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",94084.324289352
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",114087.145531735
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",35222.6086525704
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",48432.2941499823
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",174505.801928023
"Abaixo do peso","Não","Não","Curitiba","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",103131.056548986
"Abaixo do peso","Não","Não","Florianópolis","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",15503.5628968918
"Eutrofia","Não","Sim","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",19178.3556270689
"Abaixo do peso","Não","Não","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",62064.9315016703
"Eutrofia","Não","Sim","Cuiabá","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",36155.3628496493
"Eutrofia","Não","Sim","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",9279.03468306756
"Abaixo do peso","Não","Não","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior completo",13918.5520246013
"Eutrofia","Não","Sim","São Luís","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",13003.5870013251
"Sobrepeso","Sim","Sim","Recife","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",86489.1635890353
"Abaixo do peso","Não","Não","Recife","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",36743.5870915288
"Eutrofia","Não","Sim","Maceió","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",29008.8951164715
"Eutrofia","Não","Sim","Salvador","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",72056.4252510375
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",165093.198532424
"Abaixo do peso","Não","Não","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",82874.9900817449
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",81574.5343405707
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",22730.5517982404
"Eutrofia","Não","Sim","Curitiba","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",61808.5237431274
"Sobrepeso","Sim","Sim","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",48511.202758968
"Abaixo do peso","Não","Não","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",48093.8631104896
"Abaixo do peso","Não","Não","Campo Grande","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",26276.667322218
"Sobrepeso","Sim","Sim","Brasília","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",16884.158301869
"Eutrofia","Não","Sim","Brasília","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior completo",16740.5210529482
"Abaixo do peso","Não","Não","Cuiabá","40 a 59 anos","2 até 3 SM","Rural","Mulher","Superior completo",1200.05287695024
"Abaixo do peso","Não","Não","Campo Grande","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Superior completo",386.29177064985
