"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Sobrepeso","Sim","Sim","Rio de Janeiro","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",3653.27505957759
"Obesidade grau I","Sim","Sim","Rio de Janeiro","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",2574.15927190375
"Eutrofia","Não","Sim","Rio de Janeiro","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",12646.8843190899
"Abaixo do peso","Não","Não","Rio de Janeiro","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",11343.3592774335
"Sobrepeso","Sim","Sim","São Paulo","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",9204.77083891833
"Eutrofia","Não","Sim","São Paulo","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",2884.54741801484
"Abaixo do peso","Não","Não","São Paulo","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",4224.37027091794
"Eutrofia","Não","Sim","Curitiba","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",702.436674764076
"Eutrofia","Não","Sim","Florianópolis","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",231.765814692388
"Eutrofia","Não","Sim","Porto Alegre","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",3414.22972808188
"Eutrofia","Não","Sim","Campo Grande","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",855.415791810316
"Sobrepeso","Sim","Sim","Cuiabá","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",987.100233911415
"Abaixo do peso","Não","Não","Cuiabá","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",457.856707137099
"Abaixo do peso","Não","Não","Goiânia","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",1363.51332663712
"Sobrepeso","Sim","Sim","Brasília","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",977.667961533236
"Abaixo do peso","Não","Não","Brasília","75 anos ou mais","1 até 2 SM","Urbano","Feminino","Sem instrução",3217.6309181669
"Abaixo do peso","Não","Não","Recife","18 a 24 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1884.89729132046
"Abaixo do peso","Não","Não","Macapá","25 a 29 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",226.014365199957
"Abaixo do peso","Não","Não","Natal","25 a 29 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1231.85050126244
"Obesidade grau I","Sim","Sim","São Paulo","30 a 34 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",2366.27210448425
"Abaixo do peso","Não","Não","Goiânia","30 a 34 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1022.71624723712
"Sobrepeso","Sim","Sim","Curitiba","35 a 44 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1454.35381107479
"Sobrepeso","Sim","Sim","Goiânia","35 a 44 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",504.035755350717
"Sobrepeso","Sim","Sim","Manaus","45 a 54 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1200.52136107818
"Abaixo do peso","Não","Não","Maceió","45 a 54 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",364.97165613723
"Sobrepeso","Sim","Sim","Rio de Janeiro","45 a 54 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1453.21804669025
"Eutrofia","Não","Sim","Curitiba","45 a 54 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",3702.7394046792
"Abaixo do peso","Não","Não","Brasília","45 a 54 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",2160.9996721702
"Eutrofia","Não","Sim","Porto Velho","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",108.617891754678
"Abaixo do peso","Não","Não","Porto Velho","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",285.864496261103
"Sobrepeso","Não","Sim","Macapá","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",158.67589495847
"Obesidade grau I","Sim","Sim","Palmas","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",176.578372799767
"Obesidade grau I","Sim","Sim","Vitória","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",176.617086229833
"Sobrepeso","Sim","Sim","Rio de Janeiro","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1179.66885499619
"Obesidade grau III","Sim","Sim","São Paulo","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",3167.78845939383
"Sobrepeso","Sim","Sim","Curitiba","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",2051.58054118609
"Sobrepeso","Sim","Sim","Brasília","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",2417.91632258841
"Abaixo do peso","Não","Não","Brasília","55 a 64 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",786.959129226144
"Sobrepeso","Sim","Sim","João Pessoa","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",839.994704799736
"Abaixo do peso","Não","Não","Salvador","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",3692.47001916918
"Sobrepeso","Sim","Sim","São Paulo","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1385.13187689888
"Eutrofia","Não","Sim","Curitiba","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",775.74600514412
"Abaixo do peso","Não","Não","Florianópolis","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",769.894811111837
"Obesidade grau III","Sim","Sim","Porto Alegre","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1027.82499848895
"Eutrofia","Não","Sim","Campo Grande","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",427.707895905158
"Eutrofia","Não","Sim","Cuiabá","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",381.02504616682
"Sobrepeso","Sim","Sim","Goiânia","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",365.88926276694
"Abaixo do peso","Não","Não","Goiânia","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",1794.34549598632
"Eutrofia","Não","Sim","Brasília","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",425.551722885449
"Abaixo do peso","Não","Não","Brasília","65 a 74 anos","2 até 3 SM","Urbano","Feminino","Sem instrução",849.389390305852
"Eutrofia","Não","Sim","Porto Velho","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",429.810216317947
"Abaixo do peso","Não","Não","Rio Branco","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",576.197601353327
"Abaixo do peso","Não","Não","Palmas","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",82.9292400343053
"Abaixo do peso","Não","Não","Natal","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",508.968104390617
"Eutrofia","Não","Sim","Recife","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",2393.17069907999
"Eutrofia","Não","Sim","Maceió","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",515.482135229364
"Sobrepeso","Sim","Sim","Aracaju","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",903.587195479597
"Abaixo do peso","Não","Não","Vitória","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",123.503989276283
"Abaixo do peso","Não","Não","Rio de Janeiro","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",4525.68945070879
"Abaixo do peso","Não","Não","São Paulo","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",6170.37241970366
"Eutrofia","Não","Sim","Porto Alegre","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",513.912499244474
"Abaixo do peso","Não","Não","Porto Alegre","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",1294.86524545055
"Eutrofia","Não","Sim","Cuiabá","75 anos ou mais","2 até 3 SM","Urbano","Feminino","Sem instrução",349.737007955107
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",1874.2562178075
"Eutrofia","Não","Sim","São Paulo","25 a 29 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",6709.95722435846
"Abaixo do peso","Não","Não","Porto Velho","30 a 34 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",332.08532357376
"Abaixo do peso","Não","Não","Florianópolis","35 a 44 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",466.202281413699
"Abaixo do peso","Não","Não","Rio de Janeiro","45 a 54 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",3134.27774127483
"Abaixo do peso","Não","Não","Brasília","45 a 54 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",1411.72940251893
"Obesidade grau III","Sim","Sim","Natal","55 a 64 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",514.42184288497
"Abaixo do peso","Não","Não","Rio de Janeiro","55 a 64 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",2933.49822832531
"Sobrepeso","Sim","Sim","Goiânia","55 a 64 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",514.825903108
"Eutrofia","Não","Sim","Salvador","65 a 74 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",624.233659013402
"Sobrepeso","Sim","Sim","Curitiba","65 a 74 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",2006.00393467939
"Sobrepeso","Sim","Sim","Florianópolis","65 a 74 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",425.753573080014
"Obesidade grau I","Sim","Sim","Cuiabá","65 a 74 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",375.159467090945
"Abaixo do peso","Não","Não","Cuiabá","65 a 74 anos","Mais de 3 SM","Urbano","Feminino","Sem instrução",964.195901391456
"Eutrofia","Não","Não","Rio Branco","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",143.891957177354
"Eutrofia","Não","Sim","Manaus","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1146.92368709913
"Eutrofia","Não","Sim","Macapá","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",342.580998776436
"Abaixo do peso","Não","Não","Fortaleza","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1690.65307617182
"Eutrofia","Não","Sim","Natal","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",515.738910328036
"Abaixo do peso","Não","Não","João Pessoa","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1241.13352313116
"Abaixo do peso","Não","Não","Belo Horizonte","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1398.74284917211
"Eutrofia","Não","Sim","Rio de Janeiro","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1179.66885499619
"Abaixo do peso","Não","Não","São Paulo","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",259.894225672124
"Eutrofia","Não","Sim","Curitiba","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",1384.43559680759
"Eutrofia","Não","Sim","Porto Alegre","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",885.764337803933
"Eutrofia","Não","Sim","Brasília","75 anos ou mais","Mais de 3 SM","Urbano","Feminino","Sem instrução",439.001141885386
"Abaixo do peso","Não","Não","São Luís","18 a 24 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",377.545632826778
"Sobrepeso","Sim","Sim","Macapá","30 a 34 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",202.653436618211
"Abaixo do peso","Não","Não","João Pessoa","35 a 44 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",63.1167681034867
"Sobrepeso","Sim","Sim","Rio Branco","45 a 54 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",208.415733330092
"Sobrepeso","Sim","Sim","Macapá","45 a 54 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",94.3467300937046
"Abaixo do peso","Não","Não","Goiânia","45 a 54 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",170.33212029855
"Abaixo do peso","Não","Não","Rio Branco","55 a 64 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",75.0796155479633
"Eutrofia","Não","Sim","Manaus","55 a 64 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",186.080333937134
"Abaixo do peso","Não","Não","Manaus","55 a 64 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",186.080333937134
"Sobrepeso","Sim","Sim","Macapá","55 a 64 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",208.305183762619
"Sobrepeso","Sim","Sim","Teresina","55 a 64 anos","Até 1/2 SM","Rural","Feminino","Sem instrução",396.196924806578
"Eutrofia","Não","Sim","Brasília","18 a 24 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",527.871404772853
"Eutrofia","Não","Sim","Brasília","30 a 34 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",502.903087523347
"Obesidade grau I","Sim","Sim","Teresina","35 a 44 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",368.324266535505
"Eutrofia","Não","Sim","Campo Grande","35 a 44 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",207.334989242703
"Eutrofia","Não","Sim","Brasília","35 a 44 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",490.222516460698
"Sobrepeso","Sim","Sim","Rio Branco","45 a 54 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",103.920820626045
"Eutrofia","Não","Sim","Rio Branco","45 a 54 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",150.159231095927
"Eutrofia","Não","Sim","São Luís","45 a 54 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",336.924089752034
"Sobrepeso","Sim","Sim","João Pessoa","45 a 54 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",63.1167681034867
"Eutrofia","Não","Sim","Brasília","45 a 54 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",415.787129247093
"Eutrofia","Não","Sim","Rio Branco","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",380.381980792475
"Abaixo do peso","Não","Não","São Luís","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",824.585935864288
"Sobrepeso","Sim","Sim","Teresina","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",566.989918995417
"Eutrofia","Não","Sim","São Paulo","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",443.924242010373
"Obesidade grau III","Sim","Sim","Florianópolis","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",903.701319756983
"Eutrofia","Não","Sim","Goiânia","55 a 64 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",255.498180442277
"Abaixo do peso","Não","Não","Rio Branco","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",267.845543246023
"Eutrofia","Não","Sim","Belém","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",188.739042191604
"Eutrofia","Não","Não","Teresina","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",472.688505827404
"Obesidade grau I","Sim","Sim","São Paulo","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",275.642562600104
"Obesidade grau III","Sim","Sim","Cuiabá","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",167.189668560801
"Eutrofia","Não","Sim","Brasília","65 a 74 anos","1/2 até 1 SM","Rural","Feminino","Sem instrução",254.751723386154
"Abaixo do peso","Não","Não","Porto Velho","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",130.548777534714
"Abaixo do peso","Não","Não","Manaus","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",232.360825877766
"Abaixo do peso","Não","Não","Palmas","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",81.6111180327811
"Abaixo do peso","Não","Não","São Luís","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",309.879794166066
"Eutrofia","Não","Sim","Teresina","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",343.630253934843
"Eutrofia","Não","Sim","João Pessoa","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",27.2262169600973
"Abaixo do peso","Não","Não","Cuiabá","75 anos ou mais","1/2 até 1 SM","Rural","Feminino","Sem instrução",414.95630733186
"Sobrepeso","Sim","Sim","Boa Vista","45 a 54 anos","1 até 2 SM","Rural","Feminino","Sem instrução",14.1212882462882
"Obesidade grau I","Sim","Sim","São Paulo","55 a 64 anos","1 até 2 SM","Rural","Feminino","Sem instrução",714.793457203202
"Eutrofia","Não","Sim","Brasília","55 a 64 anos","1 até 2 SM","Rural","Feminino","Sem instrução",522.682757078384
"Abaixo do peso","Não","Não","Rio Branco","65 a 74 anos","1 até 2 SM","Rural","Feminino","Sem instrução",192.977181634332
"Abaixo do peso","Não","Não","Teresina","65 a 74 anos","1 até 2 SM","Rural","Feminino","Sem instrução",188.996639665139
"Abaixo do peso","Não","Não","Palmas","75 anos ou mais","1 até 2 SM","Rural","Feminino","Sem instrução",128.537510898341
"Abaixo do peso","Não","Não","São Paulo","75 anos ou mais","1 até 2 SM","Rural","Feminino","Sem instrução",985.084066390612
"Obesidade grau III","Sim","Sim","São Paulo","55 a 64 anos","2 até 3 SM","Rural","Feminino","Sem instrução",104.067441811098
"Eutrofia","Não","Sim","Brasília","75 anos ou mais","2 até 3 SM","Rural","Feminino","Sem instrução",815.958618295875
"Eutrofia","Não","Sim","Porto Velho","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",151.523895534514
"Abaixo do peso","Não","Não","Porto Velho","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",990.733163108779
"Sobrepeso","Sim","Sim","Rio Branco","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",492.439728603186
"Abaixo do peso","Não","Não","Rio Branco","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",1840.02075687265
"Sobrepeso","Sim","Sim","Manaus","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",1104.64909296163
"Eutrofia","Não","Sim","Manaus","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",831.978607178964
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",3969.85732452473
"Eutrofia","Não","Sim","Boa Vista","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",266.485519809714
"Abaixo do peso","Não","Não","Boa Vista","18 a 24 anos","Até 1/2 SM","Urbano","Masculino","Fundamental incompleto ou equivalente",1551.44959151859
