"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Sobrepeso","Sim","Sim","Pará","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",1257.9255035351
"Eutrofia","Não","Sim","Pará","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",11076.6895123524
"Abaixo do peso","Não","Não","Pará","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",23708.7972898758
"Eutrofia","Não","Sim","Amapá","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",6381.27791019336
"Sobrepeso","Sim","Sim","Maranhão","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",4511.12155376432
"Eutrofia","Não","Sim","Maranhão","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",34482.3499353744
"Abaixo do peso","Não","Não","Maranhão","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",14241.80516762
"Eutrofia","Não","Não","Maranhão","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",2084.65269043655
"Obesidade grau I","Sim","Sim","Piauí","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",10977.3906184976
"Abaixo do peso","Não","Não","Piauí","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",18066.6666393582
"Eutrofia","Não","Sim","Ceará","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",30747.4178816832
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",22711.530220242
"Sobrepeso","Sim","Sim","Rio Grande do Norte","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",10204.7153035378
"Abaixo do peso","Não","Não","Rio Grande do Norte","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",36334.822342775
"Sobrepeso","Sim","Sim","Paraíba","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",4105.90962070174
"Eutrofia","Não","Sim","Paraíba","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",27982.1203318653
"Abaixo do peso","Não","Não","Paraíba","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",5411.89831613676
"Eutrofia","Não","Sim","Pernambuco","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",19065.0195341443
"Abaixo do peso","Não","Não","Pernambuco","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",21329.5961017138
"Eutrofia","Não","Não","Pernambuco","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",7217.44896867997
"Abaixo do peso","Não","Não","Alagoas","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",9170.86029870353
"Sobrepeso","Sim","Sim","Bahia","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",52840.5428009751
"Eutrofia","Não","Sim","Bahia","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",44490.2353763404
"Abaixo do peso","Não","Não","Bahia","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",29737.7983719358
"Eutrofia","Não","Não","Bahia","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",11978.1165517366
"Eutrofia","Não","Sim","Minas Gerais","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",1026.97916817886
"Abaixo do peso","Não","Não","Minas Gerais","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",21328.2909648672
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",522.668961920822
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",5949.80655534622
"Eutrofia","Não","Sim","Mato Grosso","25 a 39 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",6146.93426741914
"Sobrepeso","Sim","Sim","Amazonas","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",12687.8278544872
"Eutrofia","Não","Sim","Amazonas","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",14865.433692601
"Abaixo do peso","Não","Não","Amazonas","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",6997.89556988404
"Eutrofia","Não","Sim","Pará","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",1920.33011350107
"Abaixo do peso","Não","Não","Pará","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",41612.2731666195
"Eutrofia","Não","Sim","Maranhão","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",19210.9642187243
"Abaixo do peso","Não","Não","Maranhão","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",7652.66930270133
"Sobrepeso","Sim","Sim","Piauí","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",11217.8074834975
"Eutrofia","Não","Sim","Piauí","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",23172.4681338117
"Abaixo do peso","Não","Não","Piauí","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",14515.2948913642
"Eutrofia","Não","Sim","Ceará","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",37151.5732635711
"Abaixo do peso","Não","Não","Ceará","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",17933.9661382569
"Abaixo do peso","Não","Não","Paraíba","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",7881.25835938378
"Sobrepeso","Sim","Sim","Pernambuco","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",13274.1174152112
"Eutrofia","Não","Sim","Pernambuco","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",25405.5256814375
"Abaixo do peso","Não","Não","Pernambuco","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",54071.9342884334
"Abaixo do peso","Não","Não","Alagoas","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",3992.08515437671
"Abaixo do peso","Não","Não","Sergipe","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",8993.65463995857
"Sobrepeso","Sim","Sim","Bahia","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",12926.7738245558
"Obesidade grau I","Sim","Sim","Bahia","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",3545.86114329636
"Eutrofia","Não","Sim","Bahia","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",78009.7449222321
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",69519.0419285033
"Eutrofia","Não","Sim","Minas Gerais","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",38245.1325078312
"Abaixo do peso","Não","Não","Minas Gerais","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",56676.9216328086
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",437.971913220489
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",19367.3450001978
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",5381.20292556647
"Abaixo do peso","Não","Não","Paraná","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",20117.9956980267
"Eutrofia","Não","Não","Paraná","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",4834.73247825043
"Eutrofia","Não","Sim","Santa Catarina","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",2094.93272785197
"Abaixo do peso","Não","Não","Santa Catarina","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",3147.25562716584
"Abaixo do peso","Não","Não","Rio Grande do Sul","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",12347.8992061372
"Eutrofia","Não","Sim","Mato Grosso","40 a 59 anos","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",2810.44963649631
"Eutrofia","Não","Sim","Amazonas","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",10124.2585789647
"Abaixo do peso","Não","Não","Tocantins","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",200.335475631208
"Eutrofia","Não","Sim","Paraíba","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",11448.1282124998
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",565.889080131526
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",1174.74379941053
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",15241.5056322721
"Abaixo do peso","Não","Não","Rio Grande do Sul","60 anos ou mais","Até 1/2 SM","Rural","Homem","Fundamental incompleto ou equivalente",9564.08352488049
"Eutrofia","Não","Sim","Acre","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",2408.59155503951
"Sobrepeso","Sim","Sim","Tocantins","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",5671.88755621574
"Abaixo do peso","Não","Não","Maranhão","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",23757.2247173673
"Eutrofia","Não","Sim","Pernambuco","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",12947.4891321044
"Abaixo do peso","Não","Não","Pernambuco","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",11627.5599769238
"Abaixo do peso","Não","Não","Bahia","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",40298.337160495
"Abaixo do peso","Não","Não","Espírito Santo","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",11211.4811673536
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",9630.56534370928
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",471.200659777589
"Eutrofia","Não","Sim","Goiás","18 a 24 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",3194.1338921003
"Eutrofia","Não","Sim","Piauí","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",22152.8988470232
"Abaixo do peso","Não","Não","Piauí","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",9273.06648277698
"Sobrepeso","Sim","Sim","Ceará","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",12271.4351278071
"Eutrofia","Não","Sim","Ceará","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",12271.4351278071
"Sobrepeso","Não","Sim","Ceará","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",5221.62130561402
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7441.13619287787
"Obesidade grau I","Sim","Sim","Rio Grande do Norte","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",9688.32227653696
"Eutrofia","Não","Sim","Rio Grande do Norte","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",6458.88151769536
"Sobrepeso","Sim","Sim","Paraíba","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",34568.140728148
"Eutrofia","Não","Sim","Paraíba","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",1277.22087860252
"Abaixo do peso","Não","Não","Paraíba","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",16353.9278953873
"Eutrofia","Não","Sim","Pernambuco","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",34120.1560437278
"Abaixo do peso","Não","Não","Pernambuco","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",36828.4103627099
"Sobrepeso","Sim","Sim","Alagoas","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",3346.7131598338
"Eutrofia","Não","Sim","Sergipe","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",1252.92364542385
"Sobrepeso","Sim","Sim","Bahia","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",3991.67159675375
"Abaixo do peso","Não","Não","Bahia","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",9412.65181728694
"Eutrofia","Não","Sim","Minas Gerais","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",30303.1959485021
"Abaixo do peso","Não","Não","Minas Gerais","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",39050.0976764599
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",14019.5686277587
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",23686.8868641859
"Eutrofia","Não","Sim","Paraná","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",10516.8390074338
"Abaixo do peso","Não","Não","Paraná","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",8340.77992485192
"Eutrofia","Não","Sim","Santa Catarina","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",10597.7215487137
"Eutrofia","Não","Sim","Mato Grosso","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",6425.722930582
"Abaixo do peso","Não","Não","Goiás","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",6124.03900040153
"Eutrofia","Não","Sim","Distrito Federal","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",14946.1975697847
"Abaixo do peso","Não","Não","Distrito Federal","25 a 39 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",1571.31946945159
"Sobrepeso","Sim","Sim","Rondônia","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",5220.12240116154
"Obesidade grau I","Sim","Sim","Rondônia","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",6303.78033209505
"Eutrofia","Não","Sim","Rondônia","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",3731.29018512099
"Abaixo do peso","Não","Não","Rondônia","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7022.92208029821
"Sobrepeso","Sim","Sim","Amazonas","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",15293.2933131245
"Obesidade grau I","Sim","Sim","Amazonas","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7646.64665656748
"Eutrofia","Não","Sim","Amazonas","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7646.64665656748
"Abaixo do peso","Não","Não","Roraima","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",138.539259312263
"Eutrofia","Não","Sim","Pará","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",1079.25333093295
"Abaixo do peso","Não","Não","Pará","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",14506.8390781683
"Abaixo do peso","Não","Não","Tocantins","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",28962.3811053973
"Eutrofia","Não","Sim","Maranhão","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7448.84211355726
"Abaixo do peso","Não","Não","Maranhão","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",14924.1316501657
"Eutrofia","Não","Sim","Piauí","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",6777.79300443582
"Abaixo do peso","Não","Não","Piauí","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",7478.53832233165
"Eutrofia","Não","Sim","Ceará","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",8211.8856567074
"Abaixo do peso","Não","Não","Ceará","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",10528.4352688568
"Eutrofia","Não","Sim","Rio Grande do Norte","40 a 59 anos","1/2 até 1 SM","Rural","Homem","Fundamental incompleto ou equivalente",23868.9342507025
