"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Obesidade grau III","Sim","Sim","Maranhão","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7682.5820423478
"Eutrofia","Não","Sim","Maranhão","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",10228.6531422237
"Abaixo do peso","Não","Não","Maranhão","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2084.62844758953
"Sobrepeso","Sim","Sim","Piauí","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",859.567580102306
"Eutrofia","Não","Sim","Piauí","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2103.8112178143
"Abaixo do peso","Não","Não","Piauí","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1740.16696778839
"Obesidade grau I","Sim","Sim","Ceará","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4204.55575185371
"Eutrofia","Não","Sim","Ceará","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",11341.6316832482
"Abaixo do peso","Não","Não","Ceará","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",15461.2326483479
"Sobrepeso","Sim","Sim","Rio Grande do Norte","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5324.56603557797
"Obesidade grau III","Sim","Sim","Rio Grande do Norte","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2053.40952765369
"Eutrofia","Não","Sim","Rio Grande do Norte","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7332.81548345406
"Abaixo do peso","Não","Não","Rio Grande do Norte","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",6098.55379784663
"Sobrepeso","Sim","Sim","Paraíba","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",214.991360839345
"Eutrofia","Não","Sim","Paraíba","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4133.16108929591
"Abaixo do peso","Não","Não","Paraíba","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",11875.688471537
"Sobrepeso","Sim","Sim","Pernambuco","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3114.72633034246
"Obesidade grau I","Sim","Sim","Pernambuco","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1923.44380655717
"Eutrofia","Não","Sim","Pernambuco","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",6832.47456473017
"Abaixo do peso","Não","Não","Pernambuco","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",13625.2144761663
"Sobrepeso","Sim","Sim","Alagoas","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",9067.75495145448
"Obesidade grau I","Sim","Sim","Alagoas","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2577.18531461242
"Eutrofia","Não","Sim","Alagoas","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2109.55905622026
"Abaixo do peso","Não","Não","Alagoas","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",14759.9411844458
"Sobrepeso","Sim","Sim","Sergipe","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",440.555363506984
"Eutrofia","Não","Sim","Sergipe","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1971.08662462541
"Abaixo do peso","Não","Não","Sergipe","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2940.50523389745
"Obesidade grau III","Sim","Sim","Bahia","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5747.27233955241
"Eutrofia","Não","Sim","Bahia","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",629.440870838723
"Sobrepeso","Não","Sim","Bahia","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",386.614211560105
"Abaixo do peso","Não","Não","Bahia","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",27763.8323155235
"Obesidade grau I","Sim","Sim","Minas Gerais","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",186.927429808702
"Eutrofia","Não","Sim","Minas Gerais","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",33108.899728453
"Abaixo do peso","Não","Não","Minas Gerais","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",19850.5470133203
"Obesidade grau III","Sim","Sim","Espírito Santo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",774.191952821505
"Eutrofia","Não","Sim","Espírito Santo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1536.25648397362
"Abaixo do peso","Não","Não","Espírito Santo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7382.21802592876
"Obesidade grau II","Sim","Sim","Rio de Janeiro","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4367.28456546633
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",11462.8049364389
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",15001.4256063788
"Sobrepeso","Sim","Sim","São Paulo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",21266.1218249355
"Obesidade grau III","Sim","Sim","São Paulo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",14008.4544530201
"Abaixo do peso","Não","Não","São Paulo","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",11112.8238154488
"Eutrofia","Não","Sim","Paraná","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",694.157541138399
"Abaixo do peso","Não","Não","Paraná","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",9762.25083300669
"Obesidade grau I","Sim","Sim","Santa Catarina","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1399.56638083145
"Eutrofia","Não","Sim","Santa Catarina","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1320.25358567218
"Eutrofia","Não","Sim","Rio Grande do Sul","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",10885.6749840615
"Abaixo do peso","Não","Não","Rio Grande do Sul","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3118.89025422375
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3814.86529759125
"Eutrofia","Não","Sim","Mato Grosso do Sul","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2308.52087515286
"Abaixo do peso","Não","Não","Mato Grosso do Sul","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3861.53444252747
"Obesidade grau I","Sim","Sim","Mato Grosso","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1524.24610979932
"Eutrofia","Não","Sim","Mato Grosso","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",962.286564008007
"Abaixo do peso","Não","Não","Mato Grosso","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",962.286564008007
"Sobrepeso","Sim","Sim","Goiás","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",763.002464760185
"Eutrofia","Não","Sim","Goiás","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1388.24307811472
"Abaixo do peso","Não","Não","Goiás","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3462.88570890705
"Eutrofia","Não","Sim","Distrito Federal","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1163.14370226722
"Abaixo do peso","Não","Não","Distrito Federal","25 a 29 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1356.80368533137
"Obesidade grau I","Sim","Sim","Rondônia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",175.713812297598
"Obesidade grau III","Sim","Sim","Rondônia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1257.01064485728
"Eutrofia","Não","Sim","Rondônia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",243.485974441855
"Abaixo do peso","Não","Não","Rondônia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2191.38482700797
"Sobrepeso","Sim","Sim","Acre","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",935.425991193339
"Eutrofia","Não","Sim","Acre","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",370.673096867894
"Abaixo do peso","Não","Não","Acre","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2144.37911108851
"Sobrepeso","Sim","Sim","Amazonas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",762.881724102406
"Obesidade grau III","Sim","Sim","Amazonas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",395.087425049036
"Eutrofia","Não","Sim","Amazonas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4427.84391798229
"Abaixo do peso","Não","Não","Amazonas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1559.25835430878
"Sobrepeso","Sim","Sim","Roraima","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",285.731510961758
"Eutrofia","Não","Sim","Roraima","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1263.26015579201
"Abaixo do peso","Não","Não","Roraima","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",533.512186454174
"Sobrepeso","Sim","Sim","Pará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",12783.4920808684
"Obesidade grau I","Sim","Sim","Pará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7826.48934157756
"Eutrofia","Não","Sim","Pará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7400.23803123598
"Abaixo do peso","Não","Não","Pará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",14736.2910995381
"Sobrepeso","Sim","Sim","Amapá","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",992.558411150282
"Eutrofia","Não","Sim","Amapá","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",220.538178252386
"Abaixo do peso","Não","Não","Amapá","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1379.28464662146
"Obesidade grau I","Sim","Sim","Tocantins","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",750.328469136887
"Abaixo do peso","Não","Não","Tocantins","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3509.8649023924
"Sobrepeso","Sim","Sim","Maranhão","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1046.82370756012
"Obesidade grau I","Sim","Sim","Maranhão","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",610.826797185508
"Eutrofia","Não","Sim","Maranhão","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",17234.2748555967
"Abaixo do peso","Não","Não","Maranhão","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",10579.4181342905
"Sobrepeso","Sim","Sim","Piauí","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4062.28795966958
"Eutrofia","Não","Sim","Piauí","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",14056.1323057281
"Abaixo do peso","Não","Não","Piauí","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2119.56454673885
"Sobrepeso","Sim","Sim","Ceará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",7797.46608986052
"Obesidade grau I","Sim","Sim","Ceará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",971.059852384853
"Eutrofia","Não","Sim","Ceará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",16241.1910188177
"Abaixo do peso","Não","Não","Ceará","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",12213.3913336993
"Sobrepeso","Sim","Sim","Rio Grande do Norte","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2119.6367303663
"Obesidade grau I","Sim","Sim","Rio Grande do Norte","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",950.914923549779
"Obesidade grau III","Sim","Sim","Rio Grande do Norte","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",525.808687788649
"Eutrofia","Não","Sim","Rio Grande do Norte","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5605.83782303832
"Abaixo do peso","Não","Não","Rio Grande do Norte","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",6726.31018105426
"Sobrepeso","Sim","Sim","Paraíba","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4255.67744510052
"Obesidade grau I","Sim","Sim","Paraíba","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",814.159073733119
"Eutrofia","Não","Sim","Paraíba","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",6040.80357319429
"Abaixo do peso","Não","Não","Paraíba","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",6088.06192784963
"Sobrepeso","Sim","Sim","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",4723.41357444708
"Obesidade grau I","Sim","Sim","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",12190.7296099427
"Obesidade grau III","Sim","Sim","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",627.876471500036
"Eutrofia","Não","Sim","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",12098.3984160827
"Sobrepeso","Não","Sim","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1816.50010870231
"Abaixo do peso","Não","Não","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",25838.0966374632
"Eutrofia","Não","Não","Pernambuco","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",3403.75089347193
"Sobrepeso","Sim","Sim","Alagoas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5285.13217042252
"Obesidade grau I","Sim","Sim","Alagoas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",431.518874612763
"Eutrofia","Não","Sim","Alagoas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2186.1012129244
"Abaixo do peso","Não","Não","Alagoas","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2764.98275551697
"Sobrepeso","Sim","Sim","Sergipe","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1949.67315664498
"Eutrofia","Não","Sim","Sergipe","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5911.19173859973
"Abaixo do peso","Não","Não","Sergipe","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",2360.22674184417
"Sobrepeso","Sim","Sim","Bahia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",8701.09228646291
"Obesidade grau III","Sim","Sim","Bahia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",5040.70943805006
"Eutrofia","Não","Sim","Bahia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",1330.74079674728
"Sobrepeso","Não","Sim","Bahia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",11254.8882336115
"Abaixo do peso","Não","Não","Bahia","30 a 34 anos","Até 1/2 SM","Urbano","Feminino","Fundamental incompleto ou equivalente",8112.17355541218
